"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34"
"1";0;24.4497857863827;15.8030542933953;11.5925093487131;20.2368541280506;16.4310695939126;27.5641855493682;10.4838150498757;17.5177328727207;19.6330757906142;21.615641605097;15.0937222711961;21.2179042320395;20.1510795988701;22.6445451488874;22.2160307210807;13.243893385255;10.2337563973352;14.8283858190971;34.1368364234297;32.4165686031079;25.1395249159565;32.3561546695524;42.4255877979316;39.2851366295193;7.92996960902121;24.9614261812101;26.3568704136132;25.3880990426617;28.8252081692396;29.8002760557683;8.21014128989264;12.7295564730276;3.88708039536103
"2";24.4497857863827;0;9.57593702986814;13.6823308686788;4.89858959293386;8.74992531396697;11.8401777858274;14.1348743538809;7.80541606834638;5.07581126520677;2.85170072062269;10.4385591438665;5.36961497688614;6.57539610974122;8.37310575593071;11.6933543519385;11.2059447169795;14.4137887108144;10.4585114141545;13.8752850781525;15.3954494900279;0.890599797889046;8.518087226602;21.8935069141515;20.4040154136386;16.5458748031042;7.01085815004127;5.47335116724663;9.0369473828279;8.65973446475122;13.9800947064031;16.745365478245;11.8963445225834;20.581632321077
"3";15.8030542933953;9.57593702986814;0;4.31320066771765;4.76274815626441;0.841915078852967;17.8258800624261;5.40277604570095;1.8171213498278;4.52243850151663;6.84575642277754;6.94695422469445;9.04476760342686;8.83445459550277;12.4795196221649;14.4767389283637;3.98596048650761;7.19615209678061;0.979008171569577;22.3213745544489;22.4770577478459;10.4182341114029;18.0754076025964;30.7108470251148;28.5743146374502;8.0340187328634;13.3450608840874;13.4590719219417;14.8258374468358;16.6645032629239;20.3253446219246;7.64676565614509;3.3503458030478;12.144448155433
"4";11.5925093487131;13.6823308686788;4.31320066771765;0;9.01150608943921;5.04648560881729;20.365830304704;1.92321111685639;6.11203615827001;8.61699541603685;10.8614609054215;7.65405101890495;12.0586586733351;11.4553805698458;14.911401610848;16.1393993072853;3.84048603694897;4.83615022512742;3.3399570356518;25.6436108611872;25.2170145933257;14.4853811133846;22.0888906919293;34.1018648317068;31.6527983754991;4.18772981458928;16.3707192878016;16.9531000409955;17.5319677161464;19.9875974794371;22.8605141237025;3.38389790035102;2.28336177597857;8.09029820216783
"5";20.2368541280506;4.89858959293386;4.76274815626441;9.01150608943921;0;3.97270801846801;14.8923379628586;9.75917440155673;2.95272416591865;0.989585771926819;2.48142398634332;8.02038085130625;6.29009991971511;6.7749422137757;10.0871482590472;12.8879945685898;7.2388510828722;10.6912976293806;5.69663347952105;18.3194669136413;19.1398648114348;5.77190055354386;13.4141511099286;26.5514678501962;24.7551164206513;12.3205211334586;10.033320885928;9.48158008983735;11.8478839460893;12.7880802703142;17.2956555238592;12.2402951353307;7.50747767229447;16.4482483261896
"6";16.4310695939126;8.74992531396697;0.841915078852967;5.04648560881729;3.97270801846801;0;17.0819459371583;5.96895183428381;1.08690615970286;3.68719961488391;6.00724246222841;6.64736248447458;8.2745085654678;8.12397347361499;11.7694635816591;13.8722764173729;4.11639551063792;7.48765397170569;1.72464779012992;21.4954261413911;21.7023209818674;9.58757951727129;17.2425279179127;29.8784878466097;27.7633048465056;8.5903449290468;12.5554117813794;12.6279810737901;14.069290138454;15.8421264355515;19.5769359451371;8.32741232316498;3.79940732220171;12.7211097786317
"7";27.5641855493682;11.8401777858274;17.8258800624261;20.365830304704;14.8923379628586;17.0819459371583;0;19.6520986411121;16.7069030643025;14.2906182511465;12.5650606445015;13.1319794775959;8.83924278431133;9.02735154959638;5.45539457784678;5.51223167147391;16.5879247948621;18.0111666751491;18.2639560062983;7.22806709985457;4.9274420341593;11.2630195773602;10.9421771142675;14.9720381044132;11.7279171637593;21.0048866933388;4.92727774739764;6.59723767951405;3.05195543873105;4.71140796365588;2.50652468569531;22.1540828065619;18.0832481872035;23.9546689603509
"8";10.4838150498757;14.1348743538809;5.40277604570095;1.92321111685639;9.75917440155673;5.96895183428381;19.6520986411121;0;7.05214272402368;9.19391260563206;11.2831954693695;6.60014318026511;11.7673977582132;10.9846433260257;14.2385495398934;15.1033523762111;3.20331859171079;2.97053799841039;4.456316864856;25.3166234912952;24.5570273852517;14.8805597004951;22.3452873107508;33.7763377825365;31.1407450456793;2.63127193577555;15.9726333771235;16.8326228496928;16.9419509207175;19.7128153240475;22.117593110463;2.68013320564482;2.25821212466855;6.75299074484779
"9";17.5177328727207;7.80541606834638;1.8171213498278;6.11203615827001;2.95272416591865;1.08690615970286;16.7069030643025;7.05214272402368;0;2.81855636807214;5.14247343211416;7.12667671499136;7.86767875551614;7.88500158528836;11.5007730174976;13.8168691098961;5.03895157746133;8.4692056888471;2.77388265793635;20.8272446569391;21.2309266166128;8.66062953831879;16.3196338806972;29.166499704284;27.1596780724662;9.67010904798907;12.0569052413959;11.9434186479416;13.6685086970013;15.2004254216782;19.1844591271164;9.41034776190551;4.86560674530936;13.802801780798
"10";19.6330757906142;5.07581126520677;4.52243850151663;8.61699541603685;0.989585771926819;3.68719961488391;14.2906182511465;9.19391260563206;2.81855636807214;0;2.32911163321984;7.04990588589663;5.55564046712888;5.92267996771731;9.33802977078141;12.0380704433892;6.50255803511203;9.91745557086091;5.38509210691888;18.0589582202296;18.6572298318909;5.90327807239334;13.5555881465911;26.3693975092341;24.4351459377676;11.7033797255323;9.49821246340595;9.17860866362653;11.2388089226572;12.4610203835801;16.7268982181395;11.7468219106276;6.93624949089924;15.810610393024
